t,rx_packets,tx_packets,rx_silent_s,state,tec,rec,restarted,bus_errors,arbit_lost,error_warn,error_pass,bus_off
1788435128.301877,4171808,1984005,2.5544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.3119109,4171808,1984005,2.5644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.3272834,4171808,1984005,2.5744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.3321116,4171808,1984005,2.5844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.341847,4171808,1984005,2.5944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.3518534,4171808,1984005,2.6044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.3618937,4171808,1984005,2.6144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.371843,4171808,1984005,2.6244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.3897364,4171808,1984005,2.6344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.391815,4171808,1984005,2.6444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4018552,4171808,1984005,2.6544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.411905,4171808,1984005,2.6644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4218483,4171808,1984005,2.6744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4318402,4171808,1984005,2.6844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4493105,4171808,1984005,2.6944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4519928,4171808,1984005,2.7045,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.461845,4171808,1984005,2.7144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4719017,4171808,1984005,2.7244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.4818938,4171808,1984005,2.7344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.500029,4171808,1984005,2.7444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5018108,4171808,1984005,2.7543,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5118253,4171808,1984005,2.7644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5219266,4171808,1984005,2.7744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5318508,4171808,1984005,2.7844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5494041,4171808,1984005,2.7944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.551817,4171808,1984005,2.8043,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5617797,4171808,1984005,2.8143,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5718277,4171808,1984005,2.8244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5818782,4171808,1984005,2.8344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.5917854,4171808,1984005,2.8444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6081216,4171808,1984005,2.8544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6118822,4171808,1984005,2.8644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6218498,4171808,1984005,2.8744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.63179,4171808,1984005,2.8844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6418395,4171808,1984005,2.8944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.658832,4171808,1984005,2.9044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.661841,4171808,1984005,2.9144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6717486,4171808,1984005,2.9243,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6818187,4171808,1984005,2.9344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.6917915,4171808,1984005,2.9444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7018266,4171808,1984005,2.9544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7167544,4171808,1984005,2.9644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7217739,4171808,1984005,2.9743,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7318435,4171808,1984005,2.9844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7417715,4171808,1984005,2.9944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.751855,4171808,1984005,3.0044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.769711,4171808,1984005,3.0144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.771801,4171808,1984005,3.0244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7817852,4171808,1984005,3.0344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.7918577,4171808,1984005,3.0444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8018055,4171808,1984005,3.0544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8117814,4171808,1984005,3.0643,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8293169,4171808,1984005,3.0744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.831808,4171808,1984005,3.0844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8417845,4171808,1984005,3.0944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8518548,4171808,1984005,3.1044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8617957,4171808,1984005,3.1144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.871854,4171808,1984005,3.1244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.8863728,4171808,1984005,3.1344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.891793,4171808,1984005,3.1444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9017873,4171808,1984005,3.1544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9117966,4171808,1984005,3.1644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.921884,4171808,1984005,3.1744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9363842,4171808,1984005,3.1844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9419,4171808,1984005,3.1944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9519303,4171808,1984005,3.2044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9618442,4171808,1984005,3.2144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9718494,4171808,1984005,3.2244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9883382,4171808,1984005,3.2344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435128.9917972,4171808,1984005,3.2443,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0018408,4171808,1984005,3.2544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0118194,4171808,1984005,3.2644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0218103,4171808,1984005,3.2744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0318174,4171808,1984005,3.2844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0463479,4171808,1984005,3.2944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.051769,4171808,1984005,3.3043,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0618463,4171808,1984005,3.3144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0717652,4171808,1984005,3.3244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0817604,4171808,1984005,3.3344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.0963373,4171808,1984005,3.3444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1017647,4171808,1984005,3.3543,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1117961,4171808,1984005,3.3644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1218185,4171808,1984005,3.3744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1317694,4171808,1984005,3.3844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1417515,4171808,1984005,3.3944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1593077,4171808,1984005,3.4044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1618032,4171808,1984005,3.4144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.171838,4171808,1984005,3.4244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.1818786,4171808,1984005,3.4344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.191861,4171808,1984005,3.4444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.20787,4171808,1984005,3.4544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.211801,4171808,1984005,3.4644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.221784,4171808,1984005,3.4744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.231771,4171808,1984005,3.4844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.2418559,4171808,1984005,3.4944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.251805,4171808,1984005,3.5044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.266453,4171808,1984005,3.5144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.2718093,4171808,1984005,3.5244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.281785,4171808,1984005,3.5344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.291759,4171808,1984005,3.5443,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3018239,4171808,1984005,3.5544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3173335,4171808,1984005,3.5644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.321769,4171808,1984005,3.5743,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3317566,4171808,1984005,3.5843,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3417754,4171808,1984005,3.5944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3517714,4171808,1984005,3.6044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3671234,4171808,1984005,3.6144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.371771,4171808,1984005,3.6243,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3817651,4171808,1984005,3.6343,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.3918118,4171808,1984005,3.6444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4018016,4171808,1984005,3.6544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4118333,4171808,1984005,3.6644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4276552,4171808,1984005,3.6744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4317522,4171808,1984005,3.6843,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4418232,4171808,1984005,3.6944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4517732,4171808,1984005,3.7043,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.46185,4171808,1984005,3.7144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4776278,4171808,1984005,3.7244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4818044,4171808,1984005,3.7344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.4918048,4171808,1984005,3.7444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.5018122,4171808,1984005,3.7544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.5117624,4171808,1984005,3.7644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.521762,4171808,1984005,3.7744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.537038,4171808,1984005,3.7844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.54177,4171808,1984005,3.7943,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.5518525,4171808,1984005,3.8044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.5619822,4171808,1984005,3.8144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.5718586,4171808,1984005,3.8244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.588615,4171808,1984005,3.8344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.5918043,4171808,1984005,3.8444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6018233,4171808,1984005,3.8544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6118116,4171808,1984005,3.8644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6218116,4171808,1984005,3.8744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6318052,4171808,1984005,3.8844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6498852,4171808,1984005,3.8944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6518323,4171808,1984005,3.9044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.661797,4171808,1984005,3.9144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6718357,4171808,1984005,3.9244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6818156,4171808,1984005,3.9344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.6979084,4171808,1984005,3.9444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.701845,4171808,1984005,3.9543,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.7117622,4171808,1984005,3.9643,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.721777,4171808,1984005,3.9744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.731756,4171808,1984005,3.9844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.74181,4171808,1984005,3.9944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.7569695,4171808,1984005,4.0044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.7618039,4171808,1984005,4.0143,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.771908,4171808,1984005,4.0244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.781847,4171808,1984005,4.0344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.791854,4171808,1984005,4.0444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8071291,4171808,1984005,4.0544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8117847,4171808,1984005,4.0644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8218246,4171808,1984005,4.0744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.831813,4171808,1984005,4.0844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8418078,4171808,1984005,4.0944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8517966,4171808,1984005,4.1044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8679273,4171808,1984005,4.1144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8717725,4171808,1984005,4.1243,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.8818278,4171808,1984005,4.1344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.891769,4171808,1984005,4.1443,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9017582,4171808,1984005,4.1543,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9180045,4171808,1984005,4.1644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9217753,4171808,1984005,4.1743,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9317489,4171808,1984005,4.1843,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.941926,4171808,1984005,4.1944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.951852,4171808,1984005,4.2044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9681242,4171808,1984005,4.2144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9718318,4171808,1984005,4.2244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9818099,4171808,1984005,4.2344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435129.9918563,4171808,1984005,4.2444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0018187,4171808,1984005,4.2544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.011822,4171808,1984005,4.2644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0289013,4171808,1984005,4.2744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0318263,4171808,1984005,4.2844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0418546,4171808,1984005,4.2944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0518413,4171808,1984005,4.3044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0617452,4171808,1984005,4.3143,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0718663,4171808,1984005,4.3244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0874927,4171808,1984005,4.3344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.0918393,4171808,1984005,4.3444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1018338,4171808,1984005,4.3544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1118138,4171808,1984005,4.3644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1218271,4171808,1984005,4.3744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.131807,4171808,1984005,4.3844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1502771,4171808,1984005,4.3944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1517825,4171808,1984005,4.4043,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1618834,4171808,1984005,4.4144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.1719024,4171808,1984005,4.4244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.181877,4171808,1984005,4.4344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.19886,4171808,1984005,4.4444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2018006,4171808,1984005,4.4543,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2118416,4171808,1984005,4.4644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.22181,4171808,1984005,4.4744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2318163,4171808,1984005,4.4844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2418647,4171808,1984005,4.4944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2598927,4171808,1984005,4.5044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2618337,4171808,1984005,4.5144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.271832,4171808,1984005,4.5244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2819266,4171808,1984005,4.5344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.2918136,4171808,1984005,4.5444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.309191,4171808,1984005,4.5544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3118172,4171808,1984005,4.5644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3218248,4171808,1984005,4.5744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3318067,4171808,1984005,4.5844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.341801,4171808,1984005,4.5944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3518116,4171808,1984005,4.6044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3675675,4171808,1984005,4.6144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3718646,4171808,1984005,4.6244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.3818223,4171808,1984005,4.6344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.391813,4171808,1984005,4.6444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4018006,4171808,1984005,4.6544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4118133,4171808,1984005,4.6644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4289408,4171808,1984005,4.6744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.431796,4171808,1984005,4.6843,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4418454,4171808,1984005,4.6944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4518487,4171808,1984005,4.7044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4618018,4171808,1984005,4.7144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4718912,4171808,1984005,4.7244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4871364,4171808,1984005,4.7344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.4917963,4171808,1984005,4.7444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5017598,4171808,1984005,4.7543,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5118248,4171808,1984005,4.7644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5217993,4171808,1984005,4.7744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5367496,4171808,1984005,4.7844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5417852,4171808,1984005,4.7943,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5517612,4171808,1984005,4.8043,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5618868,4171808,1984005,4.8144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.571806,4171808,1984005,4.8244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5817585,4171808,1984005,4.8343,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.5971806,4171808,1984005,4.8444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6017807,4171808,1984005,4.8544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6118667,4171808,1984005,4.8644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6217752,4171808,1984005,4.8743,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6317923,4171808,1984005,4.8843,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6471646,4171808,1984005,4.8944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6518452,4171808,1984005,4.9044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.661837,4171808,1984005,4.9144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6718252,4171808,1984005,4.9244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6818342,4171808,1984005,4.9344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.6960986,4171808,1984005,4.9444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7018988,4171808,1984005,4.9544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7117908,4171808,1984005,4.9644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7218804,4171808,1984005,4.9744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.731846,4171808,1984005,4.9844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7417839,4171808,1984005,4.9944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7588425,4171808,1984005,5.0044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7618268,4171808,1984005,5.0144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.771837,4171808,1984005,5.0244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7818313,4171808,1984005,5.0344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.7918124,4171808,1984005,5.0444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.8072145,4171808,1984005,5.0544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.8117726,4171808,1984005,5.0643,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.821888,4171808,1984005,5.0744,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.831848,4171808,1984005,5.0844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.841857,4171808,1984005,5.0944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.8518407,4171808,1984005,5.1044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.867111,4171808,1984005,5.1144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.8718438,4171808,1984005,5.1244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.881845,4171808,1984005,5.1344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.8918417,4171808,1984005,5.1444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9018066,4171808,1984005,5.1544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9164386,4171808,1984005,5.1644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9217644,4171808,1984005,5.1743,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9317887,4171808,1984005,5.1844,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9418662,4171808,1984005,5.1944,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9518778,4171808,1984005,5.2044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9704807,4171808,1984005,5.2144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9717922,4171808,1984005,5.2244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9817903,4171808,1984005,5.2344,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435130.9919283,4171808,1984005,5.2444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0018458,4171808,1984005,5.2544,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0118196,4171808,1984005,5.2644,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0277374,4171808,1984005,5.2743,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0317738,4171808,1984005,5.2843,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0417566,4171808,1984005,5.2943,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.051816,4171808,1984005,5.3044,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0618248,4171808,1984005,5.3144,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.077537,4171808,1984005,5.3244,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.0817943,4171808,1984005,5.3343,ERROR-PASSIVE,128,1,0,0,0,6,6,0
1788435131.091933,4171808,1984005,5.3444,ERROR-PASSIVE,128,1,0,0,0,6,6,0
